NVERTS 384
NFACES 760

VERTEX
-0.19309,0.1,-0.51328
-0.19309,0.1,-0.54856
-0.19309,0.1,-0.58384
-0.19309,0.1,-0.61912
-0.19309,0.1,-0.65440
-0.19309,0.1,-0.68967
-0.19309,0.1,-0.72495
-0.19309,0.1,-0.76023
-0.19309,0.1,-0.79551
-0.15671,0.1,-0.79551
-0.12034,0.1,-0.79551
-0.08396,0.1,-0.79551
-0.04758,0.1,-0.79551
-0.01121,0.1,-0.79551
0.02517,0.1,-0.79551
0.06155,0.1,-0.79551
0.09792,0.1,-0.79551
0.09792,0.1,-0.76023
0.09792,0.1,-0.72495
0.09792,0.1,-0.68967
0.09792,0.1,-0.65440
0.09792,0.1,-0.61912
0.09792,0.1,-0.58384
0.09792,0.1,-0.54856
0.09792,0.1,-0.51328
0.06155,0.1,-0.51328
0.02517,0.1,-0.51328
-0.01121,0.1,-0.51328
-0.04758,0.1,-0.51328
-0.08396,0.1,-0.51328
-0.12034,0.1,-0.51328
-0.15671,0.1,-0.51328
-0.19309,-0.1,-0.51328
-0.19309,-0.1,-0.54856
-0.19309,-0.1,-0.58384
-0.19309,-0.1,-0.61912
-0.19309,-0.1,-0.65440
-0.19309,-0.1,-0.68967
-0.19309,-0.1,-0.72495
-0.19309,-0.1,-0.76023
-0.19309,-0.1,-0.79551
-0.15671,-0.1,-0.79551
-0.12034,-0.1,-0.79551
-0.08396,-0.1,-0.79551
-0.04758,-0.1,-0.79551
-0.01121,-0.1,-0.79551
0.02517,-0.1,-0.79551
0.06155,-0.1,-0.79551
0.09792,-0.1,-0.79551
0.09792,-0.1,-0.76023
0.09792,-0.1,-0.72495
0.09792,-0.1,-0.68967
0.09792,-0.1,-0.65440
0.09792,-0.1,-0.61912
0.09792,-0.1,-0.58384
0.09792,-0.1,-0.54856
0.09792,-0.1,-0.51328
0.06155,-0.1,-0.51328
0.02517,-0.1,-0.51328
-0.01121,-0.1,-0.51328
-0.04758,-0.1,-0.51328
-0.08396,-0.1,-0.51328
-0.12034,-0.1,-0.51328
-0.15671,-0.1,-0.51328
-0.35520,0.1,0.58437
-0.39818,0.1,0.55279
-0.43583,0.1,0.51614
-0.46813,0.1,0.47442
-0.49509,0.1,0.42764
-0.51671,0.1,0.37579
-0.53300,0.1,0.31887
-0.54394,0.1,0.25689
-0.54954,0.1,0.18984
-0.51426,0.1,0.18984
-0.47898,0.1,0.18984
-0.44370,0.1,0.18984
-0.40842,0.1,0.18984
-0.37314,0.1,0.18984
-0.33787,0.1,0.18984
-0.30259,0.1,0.18984
-0.26731,0.1,0.18984
-0.26657,0.1,0.21001
-0.26435,0.1,0.23000
-0.26065,0.1,0.24981
-0.25547,0.1,0.26943
-0.24881,0.1,0.28887
-0.24067,0.1,0.30813
-0.23105,0.1,0.32720
-0.21995,0.1,0.34609
-0.20708,0.1,0.36372
-0.19215,0.1,0.37899
-0.17515,0.1,0.39191
-0.15610,0.1,0.40249
-0.13499,0.1,0.41071
-0.11182,0.1,0.41659
-0.08659,0.1,0.42011
-0.05930,0.1,0.42129
-0.03161,0.1,0.42033
-0.00617,0.1,0.41747
0.01703,0.1,0.41270
0.03799,0.1,0.40603
0.05670,0.1,0.39745
0.07317,0.1,0.38696
0.08740,0.1,0.37456
0.09939,0.1,0.36025
0.10957,0.1,0.34479
0.11840,0.1,0.32891
0.12587,0.1,0.31262
0.13198,0.1,0.29592
0.13674,0.1,0.27881
0.14013,0.1,0.26128
0.14217,0.1,0.24335
0.14285,0.1,0.22500
0.14224,0.1,0.20905
0.14041,0.1,0.19344
0.13735,0.1,0.17817
0.13308,0.1,0.16323
0.12759,0.1,0.14863
0.12087,0.1,0.13436
0.11294,0.1,0.12043
