// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "Nav_buoy_original_alt_box_shape_core100x100x91.obj"
// 
// model size: 108.613 x 91.176 x 101.848
// 
// textures used: ['oolite_buoy_diffuse.png']
// 
NVERTS 416
NFACES 896

VERTEX
54.04831, -8.44037, -6.20932
54.04799, -6.81996, -7.24959
54.03663, -12.20516, -6.21591
54.03274, -4.94166, -11.37126
52.25647, -7.37793, 0.57534
52.25127, -0.99029, -3.72119
52.20751, -23.57549, 0.54700
52.18774, 6.92865, -21.09836
51.50024, -8.88457, 1.87816
51.49018, 0.86976, -4.66016
51.46037, -22.06937, 1.85509
51.43703, 7.53562, -19.28752
51.24481, 6.93440, -22.74969
51.15276, -22.06438, -0.95921
51.13785, 5.47254, -20.50389
51.10024, -24.98398, -0.09079
50.94110, -5.79101, -1.62507
50.89409, -3.79385, -3.00977
50.89280, -3.79378, -3.00909
50.19492, 5.47829, -22.15522
50.04549, -23.47276, -1.59700
49.99071, -22.93599, -2.18639
49.97580, 4.60094, -21.73105
49.25945, 5.72651, -20.36603
48.97648, -10.72241, 2.55286
48.96351, 2.30301, -6.18826
48.94763, -20.21927, 2.53624
48.92267, 7.43487, -17.44952
48.71748, -20.78159, 0.43601
48.61571, 6.35846, -19.63652
47.33860, -4.29785, -1.61993
46.33700, 6.91413, -31.62760
46.25953, -32.63823, -7.20943
45.37820, 6.90838, -33.26970
45.30106, -34.17952, -7.77655
45.30008, 5.45773, -31.01699
45.21969, -31.56500, -8.36842
44.82554, 4.58188, -31.03903
44.74288, -31.28592, -9.20053
44.34127, 5.45198, -32.65902
44.26121, -33.10629, -8.93554
43.43336, 7.51246, -33.52318
43.35718, -34.62683, -7.29345
43.20257, -31.72934, -8.16409
42.24895, -31.76403, -7.50424
41.59937, 6.89770, -31.06282
40.58546, 7.40672, -32.26227
40.50832, -33.40968, -6.95767
37.89768, -4.96490, -39.72042
37.79947, -36.19114, -21.14092
34.37751, -6.82621, -41.76866
34.23749, -37.49742, -23.61521
33.47577, -12.18500, -42.27627
33.47577, -8.45019, -42.28923
33.33670, -37.43227, -25.31588
33.33670, -36.13246, -28.84914
31.43170, -4.30216, 19.39008
31.41686, 23.23476, -0.15460
30.90847, 2.28994, -37.89259
30.84825, 0.85806, -40.84551
30.77629, -36.97879, -13.71797
30.71626, -39.26268, -16.07451
30.41746, -1.00212, -41.97449
30.28353, -39.68698, -18.20836
29.12855, -3.80691, -41.15377
28.98885, -37.95802, -20.56249
28.98765, -37.95737, -20.56220
27.96421, -22.94899, -40.78425
27.95692, -5.80131, -41.88438
27.82415, -31.06291, -38.42353
27.81322, -37.96386, -22.68996
27.48108, -23.48725, -41.12655
27.47981, -22.07887, -42.40431
27.34248, -32.88328, -38.15839
27.34121, -31.20067, -39.04491
26.70489, -24.99337, -42.78614
26.70362, -23.58508, -44.06390
26.70362, -7.38753, -44.12063
26.56532, -39.52524, -24.94707
26.56532, -33.93220, -40.14828
26.56405, -32.24991, -41.03481
26.28996, -8.89361, 45.66303
26.27103, 42.02525, 9.88451
26.24999, -22.07844, 45.63969
26.21780, 48.69087, -4.74285
26.14760, -4.30725, -38.76259
26.00763, -35.54545, -20.22072
25.60644, -10.73081, 43.14154
25.59487, 40.43842, 7.28911
25.57766, -20.22767, 43.12501
25.55390, 45.57037, -3.97211
25.54285, -7.38753, 46.97094
25.52016, 42.63204, 11.69535
25.49377, -23.58508, 46.94274
25.45692, 50.55111, -5.68179
25.19725, -22.07844, -44.06747
25.19725, -8.89361, -44.11350
25.05894, -39.00694, -26.36166
25.05894, -34.45406, -38.73568
24.91644, -31.99546, -36.47026
24.64403, -20.58351, -40.75346
24.51393, 50.55694, -7.33312
24.38658, -24.99337, 46.30483
23.66857, -22.07887, 46.78521
23.65661, -20.58351, 43.50361
23.62805, 49.88404, -4.63974
23.61910, 46.93111, -4.64493
23.55233, -7.52691, 14.85267
23.53752, 20.01002, -4.69203
23.35542, -20.22767, -42.22765
23.35542, -10.73081, -42.26071
23.21276, -36.64136, -27.45654
23.21276, -33.36203, -36.36913
22.99264, 42.05150, 13.08620
22.97971, -5.80131, 46.93820
22.68506, 49.88954, -6.29107
22.59453, 20.01576, -6.34336
22.56137, -23.48725, 46.14730
22.44516, -8.93530, 14.21486
22.39022, -8.39852, 13.62551
22.37541, 19.13841, -5.91919
22.02339, -22.94899, 46.39462
21.98009, 49.89052, -5.58863
21.90719, -8.39700, 14.46211
21.88956, 20.01666, -5.64088
21.82732, -1.00212, 49.11415
21.80382, 42.63788, 18.14017
21.76126, -3.80691, 47.58778
21.74078, 42.05248, 15.25794
21.18086, -4.30725, 43.81057
21.15784, 38.42697, 13.47938
20.74385, 48.04097, 12.48622
20.71960, 51.07428, 5.83054
20.63426, 0.85806, 48.92291
20.61208, 42.03368, 19.69782
20.57095, -8.45019, 51.92023
20.55964, -12.18500, 51.91375
20.10010, 48.04194, 13.60194
19.66913, -6.82621, 52.44081
19.54297, -33.04762, 39.06353
19.52460, 50.55403, -16.12037
18.58439, -34.58891, 38.49629
18.56553, 50.54819, -17.76244
18.15167, -35.01321, 36.36247
18.13474, 48.68827, -18.89135
18.04687, 2.28994, 47.49864
18.02632, 40.44908, 20.41460
17.72610, -31.82075, 38.80001
17.72610, -21.50501, 10.76354
17.70396, 20.00970, -14.95013
17.70396, 49.88370, -15.05467
17.24919, -21.22592, 9.93148
17.22926, 19.13387, -14.97214
17.15224, -33.76754, 33.49490
17.14031, 45.56584, -18.70241
16.77767, -32.69333, 10.11692
16.76752, -33.36203, 38.23309
16.76752, -32.34229, 35.46169
16.76752, -23.04633, 10.19646
16.76525, -31.57732, 38.88947
16.76525, -21.26168, 10.85310
16.74713, 20.01061, -14.69056
16.74713, 49.88436, -14.79513
16.74490, 20.00396, -16.59216
16.74490, 46.97390, -16.68655
16.74490, 49.87787, -16.69673
16.73475, 23.22871, -25.68459
16.13531, -4.96490, 54.46538
14.56132, 23.22871, 29.11975
14.34752, 51.07201, 16.89751
8.33235, 7.40672, 53.06380
8.31180, 45.56584, 25.97989
8.00039, 7.51246, 56.16064
7.97822, 48.68827, 26.93556
7.46336, 40.44908, -24.33279
7.42022, -37.33697, 26.73459
6.80863, 6.90838, 57.71813
6.79819, 5.45198, 56.51493
6.78665, 6.89770, 53.34225
6.78513, 50.54819, 26.74415
6.77252, 49.87787, 24.63458
