// Converted by Obj2DatTexNorm.py Wavefront OBJ file conversion script
// (c) 2005-2013 By Giles Williams and Jens Ayton
// 
// original file: "Barrel.obj"
// 
// model size: 9.560 x 5.828 x 6.128
// 
// materials used: ['Hull']
// 
NVERTS 300
NFACES 156

VERTEX
4.77191 -2.76591 1.67817
4.67589 -2.76451 1.97212
4.77191 -2.62398 1.87351
4.77191 -2.62398 -1.87351
4.67589 0.59555 -3.06387
4.67589 -2.76451 -1.97212
4.77191 0.56808 -2.91067
4.77191 0.79772 2.83606
4.67589 2.91391 0.12708
4.77191 2.77052 0.12073
4.77191 0.79772 -2.83606
4.67589 2.91391 -0.12708
4.67589 0.83728 -2.98533
4.77191 2.77052 -0.12073
4.67589 -2.91391 1.76649
4.67589 -2.91391 -1.76649
2.58465 -2.76451 -1.97212
2.58465 -2.91391 -1.76649
4.67589 -2.76451 1.97212
2.58465 -2.76451 1.97212
4.67589 0.59555 3.06387
4.67589 -2.76451 -1.97212
4.67589 0.59555 -3.06387
2.58465 0.83728 -2.98533
2.58465 0.59555 -3.06387
4.67589 0.83728 2.98533
4.67589 0.83728 -2.98533
2.58465 -2.91391 1.76649
2.49006 -2.73897 1.66209
2.58465 -2.76451 1.97212
2.58465 0.59555 3.06387
2.58465 0.59555 3.06387
2.49006 0.56308 2.88279
2.58465 0.83728 2.98533
2.58465 0.59555 -3.06387
2.49006 -2.5984 -1.85556
2.58465 -2.76451 -1.97212
2.49006 0.56308 -2.88279
2.58465 2.91391 0.12708
2.49006 2.74443 -0.11957
2.58465 2.91391 -0.12708
2.49006 -2.5984 1.85556
2.49006 -2.73897 -1.66209
-2.50593 -2.5984 -1.85556
-2.50593 -2.73897 -1.66209
2.49006 -2.5984 1.85556
-2.50593 -2.5984 1.85556
2.49006 0.56308 2.88279
2.49006 -2.5984 -1.85556
2.49006 0.79052 2.80889
2.49006 0.56308 -2.88279
-2.50593 0.79052 -2.80889
-2.50593 0.56308 -2.88279
2.49006 0.79052 2.80889
-2.50593 0.79052 2.80889
2.49006 2.74443 0.11957
2.49006 0.79052 -2.80889
2.49006 2.74443 0.11957
-2.50593 -2.73897 1.66209
-2.60052 -2.76451 1.97212
-2.50593 -2.5984 1.85556
-2.50593 0.56308 2.88279
-2.50593 -2.5984 -1.85556
-2.60052 0.59555 -3.06387
-2.60052 -2.76451 -1.97212
-2.50593 0.56308 2.88279
-2.60052 0.83728 2.98533
-2.50593 0.79052 2.80889
-2.50593 0.56308 -2.88279
-2.50593 2.74443 0.11957
-2.50593 2.74443 0.11957
-2.60052 2.91391 0.12708
-2.50593 2.74443 -0.11957
-2.60052 -2.91391 1.76649
-2.60052 -2.91391 -1.76649
-4.69177 -2.91391 1.76649
-2.60052 -2.91391 1.76649
-4.69177 -2.91391 -1.76649
-2.60052 -2.76451 1.97212
-4.69177 0.59555 3.06387
-2.60052 0.59555 3.06387
-2.60052 0.59555 3.06387
-2.60052 0.83728 2.98533
-4.69177 2.91391 0.12708
-2.60052 2.91391 0.12708
-2.60052 2.91391 -0.12708
-2.60052 2.91391 -0.12708
-4.69177 0.83728 -2.98533
-2.60052 0.83728 -2.98533
-4.69177 2.91391 -0.12708
-4.69177 -2.91391 1.76649
-4.78779 -2.76591 1.67817
-4.69177 -2.76451 1.97212
-4.69177 -2.76451 1.97212
-4.69177 -2.76451 -1.97212
-4.78779 -2.76591 -1.67817
-4.69177 -2.91391 -1.76649
-4.78779 -2.62398 -1.87351
