// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "rock.obj"
// 
// model size: 915.892 x 1004.270 x 902.869
// 
// textures used: ['oolite_rock_hermit_rock_diffuse.png']
// 
NVERTS 210
NFACES 400

VERTEX
488.75400, -73.37770, 63.66350
487.37000, -14.02280, -19.20570
480.49700, -142.02800, -91.88580
465.33100, -180.36100, -5.39025
463.00000, 54.97940, -99.53590
462.87900, 52.05310, 110.30500
462.25200, -58.31420, -168.01700
460.36900, 142.05400, -12.99940
445.94100, -90.75200, 146.26500
437.24600, 14.18490, 202.68500
436.50400, 18.89850, -198.74100
431.08800, 166.28300, -68.35890
427.33100, 233.76000, 127.65000
419.67700, 112.88700, -147.87000
416.47500, -173.42900, -218.62300
414.72200, -194.16600, 36.72700
394.34300, -58.89740, -289.42700
389.66500, 283.11400, 0.70177
382.41100, 179.03000, -119.83300
381.36300, -278.17900, -130.84400
378.98900, 105.10300, -187.86000
376.57900, 123.07000, 239.95300
375.16100, -274.16100, -58.01580
369.40600, -15.41410, 307.62100
363.73200, 30.46180, -278.61300
359.89400, 251.65500, -80.05340
355.61800, -183.22300, 116.83500
349.27800, -152.64800, -363.98100
334.13400, -159.27000, 253.82600
332.88300, -81.17860, 326.99700
331.37700, -246.81000, -15.23610
328.17000, 358.88000, 91.84650
327.34400, -253.40200, -273.34400
325.80900, 80.82700, 327.28000
316.61500, -45.26850, -373.99900
312.00600, 221.97300, -122.46800
309.53100, 90.39700, -230.78600
305.86000, 257.02100, 220.58400
302.47700, 163.64100, -170.79700
296.59300, 329.70400, -81.74530
286.92000, -232.10200, 39.37200
275.49700, 400.06300, -33.38570
273.98200, -341.64300, -74.85520
270.61700, -309.09100, -33.96760
269.78000, -363.23800, -197.03500
263.97200, 65.85340, -331.97000
261.48200, 45.66760, 402.76400
258.28700, -256.01000, 193.84900
253.35600, 219.74700, 326.87900
252.34000, -400.40500, -110.68300
248.90000, 264.51100, -120.83800
247.97400, -141.36700, 379.99500
241.76200, -245.56000, 91.27940
236.46800, -233.32900, -355.57100
221.83500, -115.53600, -405.31600
220.29600, 206.37100, -181.17300
219.66700, 322.69500, -139.10000
219.22200, 11.09280, 464.25600
219.19900, -11.05220, 464.25600
216.27900, 125.80400, -255.87200
215.53700, 169.83600, 390.05800
214.85800, 377.85400, -149.67600
212.70700, -260.35600, 314.64400
211.51100, 389.71600, 205.62000
209.93200, 450.02200, 43.43100
204.06300, -351.04800, -309.94300
194.95000, -307.96500, 32.48450
184.00000, 113.92200, 440.32600
181.84500, 19.07180, -409.30400
177.27600, -437.85800, -40.45290
169.22400, -97.63610, 464.24600
168.84200, 130.43500, -359.53900
168.55800, 348.45200, 312.92300
168.09500, 99.64780, 464.25600
167.56400, -381.99200, -7.23249
166.49000, -179.63100, 428.88300
165.69200, -321.20300, 106.44100
163.52000, -354.44600, 187.70600
151.66900, 443.42500, -128.42000
145.27900, 227.92700, -272.95700
145.16700, 342.33300, -237.34600
144.69500, -448.59900, -147.94700
141.53100, 208.92300, 431.53600
139.80300, -473.26500, -83.40880
139.37400, 458.35000, 168.51300
138.52300, -244.01500, 414.74800
135.87800, -421.63800, -226.79200
123.44000, -391.99700, 52.03640
123.03500, -381.72600, 101.75900
122.58100, 284.70900, 384.92700
119.21800, 184.30600, 464.25600
119.14800, -184.34600, 464.25600
119.02400, 264.91500, -343.26000
117.91800, -377.05300, 242.52800
114.30800, -453.65600, 28.78930
111.62200, 493.53400, 3.60059
111.07000, -430.74800, 121.36800
106.21600, 372.97600, -264.61600
104.80200, -308.74300, 356.59400
100.00500, -195.39900, 464.25600
98.85590, 195.17000, 465.05600
98.05460, 150.36700, -402.42500
96.44220, -220.36100, -397.05600
78.73570, 505.01800, 106.89900
76.62380, -499.25200, 7.12458
75.51890, -325.36100, -358.64800
71.33740, 261.97800, -371.72200
63.06380, -470.82400, 115.19800
62.43830, -100.61300, -425.92900
48.33640, 399.91600, 274.33200
47.24650, -496.60600, -66.98380
43.74650, -250.98300, 432.63100
41.31130, -401.50600, -261.55700
35.27210, -388.65300, 276.88000
29.71500, 39.74030, -437.81300
