// Originally converted with Obj2DatTex.py, then hand-hacked in Xcode for
// matching normals on coplanar faces.
// (c) 2005, 2009 By Giles Williams and Jens Ayton
// 
// model size: 80.000 x 40.000 x 130.000
// 
// textures used: ['python_redux.png']
// 
NVERTS 11
NFACES 18

VERTEX
-0.00000, 0.00000, 65.00000
-0.00000, 20.00000, -2.00000
40.00000, 0.00000, -26.00000
-40.00000, 0.00000, -26.00000
-0.00000, -20.00000, -2.00000
-0.00000, 20.00000, -34.00000
-0.00000, -20.00000, -34.00000
-0.00000, 10.00000, -65.00000
20.00000, 0.00000, -65.00000
-20.00000, 0.00000, -65.00000
-0.00000, -10.00000, -65.00000

FACES
127,127,127,	-0.54542,0.80314,0.23974,	3,	1,0,3
127,127,127,	0.54542,0.80314,0.23974,	3,	2,0,1
127,127,127,	0.44721,0.89443,0.00000,	3,	2,1,5
127,127,127,	-0.54542,-0.80314,0.23974,	3,	3,0,4
127,127,127,	0.54542,-0.80314,0.23974,	3,	4,0,2
127,127,127,	0.44721,-0.89443,0.00000,	3,	4,2,6
127,127,127,	-0.44721,0.89443,0.00000,	3,	5,1,3
127,127,127,	-0.45100,0.85347,-0.25969,	3,	5,3,9
127,127,127,	0.45100,0.85347,-0.25969,	3,	5,7,8
127,127,127,	0.45100,-0.85347,-0.25969,	3,	6,2,8
127,127,127,	-0.44721,-0.89443,0.00000,	3,	6,3,4
127,127,127,	-0.45100,-0.85347,-0.25969,	3,	6,10,9
127,127,127,	0.45100,0.85347,-0.25969,	3,	8,2,5
127,127,127,	0.00000,0.00000,-1.00000,	3,	8,7,9
127,127,127,	0.00000,0.00000,-1.00000,	3,	8,9,10
127,127,127,	0.45100,-0.85347,-0.25969,	3,	8,10,6
127,127,127,	-0.45100,-0.85347,-0.25969,	3,	9,3,6
127,127,127,	-0.45100,0.85347,-0.25969,	3,	9,7,5

TEXTURES
python_redux.png	1.0 1.0	0.374326 0.750671	0.021903 0.750562	0.479276 0.982099
python_redux.png	1.0 1.0	0.479420 0.519309	0.021903 0.750562	0.374326 0.750671
python_redux.png	1.0 1.0	0.479420 0.519309	0.374326 0.750671	0.523900 0.750717
python_redux.png	1.0 1.0	0.248322 0.482089	0.693098 0.249863	0.345154 0.249811
python_redux.png	1.0 1.0	0.345154 0.249811	0.693098 0.249863	0.248392 0.017503
python_redux.png	1.0 1.0	0.345154 0.249811	0.248392 0.017503	0.186540 0.249787
python_redux.png	1.0 1.0	0.523900 0.750717	0.374326 0.750671	0.479276 0.982099
python_redux.png	1.0 1.0	0.523900 0.750717	0.479276 0.982099	0.699604 0.878391
python_redux.png	1.0 1.0	0.523900 0.750717	0.693134 0.750770	0.699683 0.623153
python_redux.png	1.0 1.0	0.186540 0.249787	0.248392 0.017503	0.029176 0.093149
python_redux.png	1.0 1.0	0.186540 0.249787	0.248322 0.482089	0.345154 0.249811
python_redux.png	1.0 1.0	0.186540 0.249787	0.018608 0.288535	0.029128 0.406377
python_redux.png	1.0 1.0	0.699683 0.623153	0.479420 0.519309	0.523900 0.750717
python_redux.png	1.0 1.0	0.842346 0.573317	0.754398 0.749213	0.842346 0.925108
python_redux.png	1.0 1.0	0.842346 0.573317	0.842346 0.925108	0.930293 0.749213
python_redux.png	1.0 1.0	0.029176 0.093149	0.018620 0.210988	0.186540 0.249787
python_redux.png	1.0 1.0	0.029128 0.406377	0.248322 0.482089	0.186540 0.249787
python_redux.png	1.0 1.0	0.699604 0.878391	0.693134 0.750770	0.523900 0.750717

END
