NVERTS 22
NFACES 40

VERTEX
-15.7712002, 20.7901039, 0.9496832
20.0006638, -2.5459986, 16.5833817
22.0424614, -16.2706108, -1.3645935
-1.7754135, -8.0770626, -23.281086
-26.024456, 17.9804955, -18.0987434
-1.6924343, -11.5385933, 13.217762
8.9822159, 7.5599365, -17.1925697
-22.011261, 20.1472969, -8.4865913
-17.5763435, 4.3683853, -3.6625404
-10.355094, 6.2738647, 9.2602091
-11.5025654, 15.2132072, -20.9238396
-4.4068403, 16.9299927, -7.7586365
-2.639411, -11.1510019, -6.517746
-13.7587872, 4.5006714, -21.1510925
3.564209, -0.5944462, -23.1743164
10.7500153, -7.7270031, 17.9849529
2.9569836, 8.8474731, 9.559001
16.6941853, 2.740593, 0.9079361
12.9639473, -16.7736397, 6.9669533
10.912365, -13.1424866, -12.6521091
18.7367306, -6.2019711, -9.4670563
22.2575836, -10.1908035, 8.5647526

FACES
127,127,127,	-0.904253,-0.129787,0.406794,	3,	7,4,8
127,127,127,	0.129490,0.954341,-0.269194,	3,	10,4,7
127,127,127,	-0.747757,-0.642344,-0.168086,	3,	13,8,4
127,127,127,	-0.179840,0.058708,-0.981942,	3,	4,10,13
127,127,127,	-0.863544,-0.091078,0.495979,	3,	7,8,9
127,127,127,	-0.834246,0.004398,0.551374,	3,	0,7,9
127,127,127,	0.184087,0.964868,-0.187461,	3,	11,7,0
127,127,127,	0.184165,0.957017,-0.224059,	3,	10,7,11
127,127,127,	-0.725661,-0.668354,-0.163459,	3,	12,8,13
127,127,127,	-0.817669,-0.286743,0.499195,	3,	9,8,5
127,127,127,	-0.109229,0.462859,0.879676,	3,	0,9,16
127,127,127,	-0.718425,-0.695292,0.020817,	3,	12,5,8
127,127,127,	-0.103451,0.042869,-0.993710,	3,	10,14,13
127,127,127,	-0.728078,-0.666617,-0.159765,	3,	3,12,13
127,127,127,	0.455072,0.865258,0.210329,	3,	16,11,0
127,127,127,	-0.092366,0.080075,-0.992500,	3,	13,14,3
127,127,127,	0.382138,0.867278,-0.319059,	3,	6,10,11
127,127,127,	-0.365369,0.029029,0.930410,	3,	9,5,15
127,127,127,	0.311757,0.418583,-0.852992,	3,	10,6,14
127,127,127,	-0.100174,0.413064,0.905176,	3,	9,15,16
127,127,127,	-0.225145,-0.956222,-0.186949,	3,	19,12,3
127,127,127,	-0.337243,-0.941415,-0.002307,	3,	18,5,12
127,127,127,	0.513024,-0.354944,-0.781550,	3,	3,14,19
127,127,127,	0.494547,0.849023,0.185966,	3,	17,11,16
127,127,127,	-0.212502,-0.964578,-0.156305,	3,	18,12,19
127,127,127,	0.563624,0.825783,-0.020271,	3,	17,6,11
127,127,127,	-0.005924,-0.773429,0.633855,	3,	15,5,18
127,127,127,	0.683990,0.077627,-0.725350,	3,	14,6,20
127,127,127,	0.575917,-0.300331,-0.760343,	3,	14,20,19
127,127,127,	-0.095402,0.415097,0.904762,	3,	16,15,1
127,127,127,	0.493204,0.850491,0.182797,	3,	1,17,16
127,127,127,	0.850411,0.469559,-0.237307,	3,	20,6,17
127,127,127,	-0.102336,-0.979998,-0.170680,	3,	2,18,19
127,127,127,	0.372347,-0.679198,0.632493,	3,	15,18,21
127,127,127,	0.610224,-0.365340,-0.702961,	3,	19,20,2
127,127,127,	0.433007,-0.588406,0.682849,	3,	1,15,21
127,127,127,	0.460812,-0.761294,0.456162,	3,	21,18,2
127,127,127,	0.934812,0.338429,-0.107665,	3,	20,17,21
127,127,127,	0.931566,0.355404,-0.076637,	3,	21,17,1
127,127,127,	0.968716,0.201750,-0.144520,	3,	2,20,21

TEXTURES
asteroid.png	256 256	245.248000 61.696000	226.560000 60.672000	154.368000 13.312000
asteroid.png	256 256	219.392000 95.232000	226.560000 60.672000	245.248000 61.696000
asteroid.png	256 256	199.424000 81.920000	154.368000 13.312000	226.560000 60.672000
asteroid.png	256 256	226.560000 60.672000	219.392000 95.232000	199.424000 81.920000
asteroid.png	256 256	245.248000 61.696000	154.368000 13.312000	51.968000 41.472000
asteroid.png	256 256	9.728000 76.800000	245.248000 61.696000	51.968000 41.472000
asteroid.png	256 256	254.720000 115.200000	245.248000 61.696000	9.728000 76.800000
asteroid.png	256 256	219.392000 95.232000	245.248000 61.696000	254.720000 115.200000
asteroid.png	256 256	141.568000 123.392000	154.368000 13.312000	199.424000 81.920000
asteroid.png	256 256	51.968000 41.472000	154.368000 13.312000	94.720000 128.768000
asteroid.png	256 256	9.728000 76.800000	51.968000 41.472000	32.256000 165.120000
asteroid.png	256 256	141.568000 123.392000	94.720000 128.768000	154.368000 13.312000
asteroid.png	256 256	219.392000 95.232000	188.928000 148.992000	199.424000 81.920000
asteroid.png	256 256	175.360000 128.256000	141.568000 123.392000	199.424000 81.920000
asteroid.png	256 256	32.256000 165.120000	254.720000 115.200000	9.728000 76.800000
asteroid.png	256 256	199.424000 81.920000	188.928000 148.992000	175.360000 128.256000
asteroid.png	256 256	226.816000 199.680000	219.392000 95.232000	254.720000 115.200000
asteroid.png	256 256	51.968000 41.472000	94.720000 128.768000	83.968000 169.216000
asteroid.png	256 256	219.392000 95.232000	226.816000 199.680000	188.928000 148.992000
asteroid.png	256 256	51.968000 41.472000	83.968000 169.216000	32.256000 165.120000
asteroid.png	256 256	153.856000 177.920000	141.568000 123.392000	175.360000 128.256000
asteroid.png	256 256	110.848000 177.920000	94.720000 128.768000	141.568000 123.392000
asteroid.png	256 256	175.360000 128.256000	188.928000 148.992000	153.856000 177.920000
asteroid.png	256 256	57.600000 240.384000	254.720000 115.200000	32.256000 165.120000
asteroid.png	256 256	110.848000 177.920000	141.568000 123.392000	153.856000 177.920000
asteroid.png	256 256	57.600000 240.384000	226.816000 199.680000	254.720000 115.200000
asteroid.png	256 256	83.968000 169.216000	94.720000 128.768000	110.848000 177.920000
asteroid.png	256 256	188.928000 148.992000	226.816000 199.680000	189.952000 238.848000
asteroid.png	256 256	188.928000 148.992000	189.952000 238.848000	153.856000 177.920000
asteroid.png	256 256	32.256000 165.120000	83.968000 169.216000	75.520000 196.096000
asteroid.png	256 256	75.520000 196.096000	57.600000 240.384000	32.256000 165.120000
asteroid.png	256 256	189.952000 238.848000	226.816000 199.680000	57.600000 240.384000
asteroid.png	256 256	127.232000 202.752000	110.848000 177.920000	153.856000 177.920000
asteroid.png	256 256	83.968000 169.216000	110.848000 177.920000	99.840000 207.104000
asteroid.png	256 256	153.856000 177.920000	189.952000 238.848000	127.232000 202.752000
asteroid.png	256 256	75.520000 196.096000	83.968000 169.216000	99.840000 207.104000
asteroid.png	256 256	99.840000 207.104000	110.848000 177.920000	127.232000 202.752000
asteroid.png	256 256	189.952000 238.848000	57.600000 240.384000	99.840000 207.104000
asteroid.png	256 256	99.840000 207.104000	57.600000 240.384000	75.520000 196.096000
asteroid.png	256 256	127.232000 202.752000	189.952000 238.848000	99.840000 207.104000

END
